"muscles_p1-ventral.Label-Analysis---ventral"
"Volume3d","Length3d","index","Materials"
0,-inf,98,""
0,-inf,99,""
0,-inf,100,""
0,-inf,101,""
0,-inf,102,""
0,-inf,103,""
0,-inf,104,""
0,-inf,105,""
0,-inf,106,""
0,-inf,107,""
0,-inf,108,""
0,-inf,109,""
0,-inf,110,""
0,-inf,111,""
0,-inf,112,""
0,-inf,113,""
0,-inf,114,""
0,-inf,115,""
0,-inf,116,""
0,-inf,117,""
0,-inf,118,""
0,-inf,119,""
0,-inf,120,""
0,-inf,121,""
0,-inf,122,""
0,-inf,123,""
0,-inf,124,""
0,-inf,125,""
0,-inf,126,""
0,-inf,127,""
0,-inf,128,""
0,-inf,129,""
0,-inf,130,""
0,-inf,131,""
0,-inf,132,""
0,-inf,133,""
0,-inf,134,""
0,-inf,135,""
0,-inf,136,""
0,-inf,137,""
0,-inf,138,""
0,-inf,139,""
0,-inf,140,""
0,-inf,141,""
0,-inf,142,""
0,-inf,143,""
0,-inf,144,""
0,-inf,145,""
0,-inf,146,""
0,-inf,147,""
0,-inf,148,""
0,-inf,149,""
0,-inf,150,""
0,-inf,151,""
0,-inf,152,""
0,-inf,153,""
0,-inf,154,""
0,-inf,155,""
0,-inf,156,""
0,-inf,157,""
0,-inf,158,""
0,-inf,159,""
0,-inf,160,""
0,-inf,161,""
0,-inf,162,""
0,-inf,163,""
0,-inf,164,""
0,-inf,165,""
0,-inf,166,""
0,-inf,167,""
0,-inf,168,""
0,-inf,169,""
0,-inf,170,""
0,-inf,171,""
0,-inf,172,""
0,-inf,173,""
0,-inf,174,""
0,-inf,175,""
0,-inf,176,""
0,-inf,177,""
0,-inf,178,""
0,-inf,179,""
0,-inf,180,""
0,-inf,181,""
0,-inf,182,""
0,-inf,183,""
0,-inf,184,""
0,-inf,185,""
0,-inf,186,""
0,-inf,187,""
0,-inf,188,""
0,-inf,189,""
0,-inf,190,""
0,-inf,191,""
0,-inf,192,""
0,-inf,193,""
0,-inf,194,""
0,-inf,195,""
0,-inf,196,""
0,-inf,197,""
0,-inf,198,""
0,-inf,199,""
0,-inf,200,""
0,-inf,201,""
0,-inf,202,""
0,-inf,203,""
0,-inf,204,""
0,-inf,205,""
0,-inf,206,""
0,-inf,207,""
0,-inf,208,""
0,-inf,209,""
0,-inf,210,""
0,-inf,211,""
0,-inf,212,""
0,-inf,213,""
0,-inf,214,""
0,-inf,215,""
0,-inf,216,""
0,-inf,217,""
0,-inf,218,""
0,-inf,219,""
0,-inf,220,""
0,-inf,221,""
0,-inf,222,""
0,-inf,223,""
0,-inf,224,""
0,-inf,225,""
0,-inf,226,""
0,-inf,227,""
0,-inf,228,""
0,-inf,229,""
0,-inf,230,""
0,-inf,231,""
0,-inf,232,""
0,-inf,233,""
0,-inf,234,""
0,-inf,235,""
0,-inf,236,""
0,-inf,237,""
0,-inf,238,""
0,-inf,239,""
0,-inf,240,""
0,-inf,241,""
0,-inf,242,""
0,-inf,243,""
0,-inf,244,""
0,-inf,245,""
0,-inf,246,""
0,-inf,247,""
0,-inf,248,""
0,-inf,249,""
0,-inf,250,""
0,-inf,251,""
0,-inf,252,""
0,-inf,253,""
0,-inf,254,""
0,-inf,255,""
0,-inf,256,""
0,-inf,257,""
0,-inf,258,""
0,-inf,259,""
0,-inf,260,""
0,-inf,261,""
0,-inf,262,""
0,-inf,263,""
0,-inf,264,""
0,-inf,265,""
0,-inf,266,""
0,-inf,267,""
0,-inf,268,""
0,-inf,269,""
0,-inf,270,""
0,-inf,271,""
0,-inf,272,""
0,-inf,273,""
0,-inf,274,""
0,-inf,275,""
0,-inf,276,""
0,-inf,277,""
0,-inf,278,""
0,-inf,279,""
0,-inf,280,""
0,-inf,281,""
0,-inf,282,""
0,-inf,283,""
0,-inf,284,""
0,-inf,285,""
0,-inf,286,""
0,-inf,287,""
0,-inf,288,""
0,-inf,289,""
0,-inf,290,""
0,-inf,291,""
0,-inf,292,""
0,-inf,293,""
0,-inf,294,""
0,-inf,295,""
0,-inf,296,""
0,-inf,297,""
0,-inf,298,""
0,-inf,299,""
0,-inf,300,""
0,-inf,301,""
0,-inf,302,""
0,-inf,303,""
0,-inf,304,""
0,-inf,305,""
0,-inf,306,""
0,-inf,307,""
0,-inf,308,""
0,-inf,309,""
0,-inf,310,""
0,-inf,311,""
0,-inf,312,""
0,-inf,313,""
0,-inf,314,""
0,-inf,315,""
0,-inf,316,""
0,-inf,317,""
0,-inf,318,""
0,-inf,319,""
0,-inf,320,""
0,-inf,321,""
0,-inf,322,""
0,-inf,323,""
0,-inf,324,""
0,-inf,325,""
0,-inf,326,""
0,-inf,327,""
0,-inf,328,""
0,-inf,329,""
0,-inf,330,""
0,-inf,331,""
0,-inf,332,""
0,-inf,333,""
0,-inf,334,""
0,-inf,335,""
0,-inf,336,""
0,-inf,337,""
0,-inf,338,""
0,-inf,339,""
0,-inf,340,""
0,-inf,341,""
0,-inf,342,""
0,-inf,343,""
0,-inf,344,""
0,-inf,345,""
0,-inf,346,""
0,-inf,347,""
0,-inf,348,""
0,-inf,349,""
0,-inf,350,""
0,-inf,351,""
0,-inf,352,""
0,-inf,353,""
0,-inf,354,""
0,-inf,355,""
0,-inf,356,""
0,-inf,357,""
0,-inf,358,""
0,-inf,359,""
0,-inf,360,""
0,-inf,361,""
0,-inf,362,""
0,-inf,363,""
0,-inf,364,""
0,-inf,365,""
0,-inf,366,""
0,-inf,367,""
0,-inf,368,""
0,-inf,369,""
0,-inf,370,""
0,-inf,371,""
0,-inf,372,""
0,-inf,373,""
0,-inf,374,""
0,-inf,375,""
0,-inf,376,""
0,-inf,377,""
0,-inf,378,""
0,-inf,379,""
0,-inf,380,""
0,-inf,381,""
0,-inf,382,""
0,-inf,383,""
0,-inf,384,""
0,-inf,385,""
0,-inf,386,""
0,-inf,387,""
0,-inf,388,""
0,-inf,389,""
0,-inf,390,""
0,-inf,391,""
0,-inf,392,""
0,-inf,393,""
0,-inf,394,""
0,-inf,395,""
0,-inf,396,""
0,-inf,397,""
0,-inf,398,""
0,-inf,399,""
0,-inf,400,""
0,-inf,401,""
0,-inf,402,""
0,-inf,403,""
0,-inf,404,""
0,-inf,405,""
0,-inf,406,""
0,-inf,407,""
0,-inf,408,""
0,-inf,409,""
0,-inf,410,""
0,-inf,411,""
0,-inf,412,""
0,-inf,413,""
0,-inf,414,""
0,-inf,415,""
0,-inf,416,""
0,-inf,417,""
0,-inf,418,""
0,-inf,419,""
0,-inf,420,""
0,-inf,421,""
0,-inf,422,""
0,-inf,423,""
0,-inf,424,""
0,-inf,425,""
0,-inf,426,""
0,-inf,427,""
0,-inf,428,""
0,-inf,429,""
0,-inf,430,""
0,-inf,431,""
0,-inf,432,""
0,-inf,433,""
0,-inf,434,""
0,-inf,435,""
0,-inf,436,""
0,-inf,437,""
0,-inf,438,""
0,-inf,439,""
0,-inf,440,""
0,-inf,441,""
0,-inf,442,""
0,-inf,443,""
0,-inf,444,""
0,-inf,445,""
0,-inf,446,""
0,-inf,447,""
0,-inf,448,""
0,-inf,449,""
0,-inf,450,""
0,-inf,451,""
0,-inf,452,""
0,-inf,453,""
0,-inf,454,""
0,-inf,455,""
0,-inf,456,""
0,-inf,457,""
0,-inf,458,""
0,-inf,459,""
0,-inf,460,""
0,-inf,461,""
0,-inf,462,""
0,-inf,463,""
0,-inf,464,""
0,-inf,465,""
0,-inf,466,""
0,-inf,467,""
0,-inf,468,""
0,-inf,469,""
0,-inf,470,""
0,-inf,471,""
0,-inf,472,""
0,-inf,473,""
0,-inf,474,""
0,-inf,475,""
0,-inf,476,""
0,-inf,477,""
0,-inf,478,""
0,-inf,479,""
0,-inf,480,""
0,-inf,481,""
0,-inf,482,""
0,-inf,483,""
0,-inf,484,""
0,-inf,485,""
0,-inf,486,""
0,-inf,487,""
0,-inf,488,""
0,-inf,489,""
0,-inf,490,""
0,-inf,491,""
0,-inf,492,""
0,-inf,493,""
0,-inf,494,""
0,-inf,495,""
0,-inf,496,""
0,-inf,497,""
0,-inf,498,""
0,-inf,499,""
0,-inf,500,""
0,-inf,501,""
0,-inf,502,""
0,-inf,503,""
0,-inf,504,""
0,-inf,505,""
0,-inf,506,""
0,-inf,507,""
0,-inf,508,""
0,-inf,509,""
0,-inf,510,""
0,-inf,511,""
0,-inf,512,""
0,-inf,513,""
0,-inf,514,""
0,-inf,515,""
0,-inf,516,""
0,-inf,517,""
0,-inf,518,""
0,-inf,519,""
0,-inf,520,""
0,-inf,521,""
0,-inf,522,""
0,-inf,523,""
0,-inf,524,""
0,-inf,525,""
0,-inf,526,""
0,-inf,527,""
0,-inf,528,""
0,-inf,529,""
0,-inf,530,""
0,-inf,531,""
0,-inf,532,""
0,-inf,533,""
0,-inf,534,""
0,-inf,535,""
0,-inf,536,""
0,-inf,537,""
0,-inf,538,""
0,-inf,539,""
0,-inf,540,""
0,-inf,541,""
0,-inf,542,""
0,-inf,543,""
0,-inf,544,""
0,-inf,545,""
0,-inf,546,""
0,-inf,547,""
0,-inf,548,""
0,-inf,549,""
0,-inf,550,""
0,-inf,551,""
0,-inf,552,""
0,-inf,553,""
0,-inf,554,""
0,-inf,555,""
0,-inf,556,""
0,-inf,557,""
0,-inf,558,""
0,-inf,559,""
0,-inf,560,""
0,-inf,561,""
0,-inf,562,""
0,-inf,563,""
0,-inf,564,""
0,-inf,565,""
0,-inf,566,""
0,-inf,567,""
0,-inf,568,""
0,-inf,569,""
0,-inf,570,""
0,-inf,571,""
0,-inf,572,""
0,-inf,573,""
0,-inf,574,""
0,-inf,575,""
0,-inf,576,""
0,-inf,577,""
0,-inf,578,""
0,-inf,579,""
0,-inf,580,""
0,-inf,581,""
0,-inf,582,""
0,-inf,583,""
0,-inf,584,""
0,-inf,585,""
0,-inf,586,""
0,-inf,587,""
0,-inf,588,""
0,-inf,589,""
0,-inf,590,""
0,-inf,591,""
0,-inf,592,""
0,-inf,593,""
0,-inf,594,""
0,-inf,595,""
0,-inf,596,""
0,-inf,597,""
0,-inf,598,""
0,-inf,599,""
0,-inf,600,""
0,-inf,601,""
0,-inf,602,""
0,-inf,603,""
0,-inf,604,""
0,-inf,605,""
0,-inf,606,""
0,-inf,607,""
0,-inf,608,""
0,-inf,609,""
0,-inf,610,""
0,-inf,611,""
0,-inf,612,""
0,-inf,613,""
0,-inf,614,""
0,-inf,615,""
0,-inf,616,""
0,-inf,617,""
0,-inf,618,""
0,-inf,619,""
0,-inf,620,""
0,-inf,621,""
0,-inf,622,""
0,-inf,623,""
0,-inf,624,""
0,-inf,625,""
0,-inf,626,""
0,-inf,627,""
0,-inf,628,""
0,-inf,629,""
0,-inf,630,""
0,-inf,631,""
0,-inf,632,""
0,-inf,633,""
0,-inf,634,""
0,-inf,635,""
0,-inf,636,""
0,-inf,637,""
0,-inf,638,""
0,-inf,639,""
0,-inf,640,""
0,-inf,641,""
0,-inf,642,""
0,-inf,643,""
0,-inf,644,""
0,-inf,645,""
0,-inf,646,""
0,-inf,647,""
0,-inf,648,""
0,-inf,649,""
0,-inf,650,""
0,-inf,651,""
0,-inf,652,""
0,-inf,653,""
0,-inf,654,""
0,-inf,655,""
0,-inf,656,""
0,-inf,657,""
0,-inf,658,""
0,-inf,659,""
0,-inf,660,""
0,-inf,661,""
0,-inf,662,""
0,-inf,663,""
0,-inf,664,""
0,-inf,665,""
0,-inf,666,""
0,-inf,667,""
0,-inf,668,""
0,-inf,669,""
0,-inf,670,""
0,-inf,671,""
0,-inf,672,""
0,-inf,673,""
0,-inf,674,""
0,-inf,675,""
0,-inf,676,""
0,-inf,677,""
0,-inf,678,""
0,-inf,679,""
0,-inf,680,""
0,-inf,681,""
0,-inf,682,""
0,-inf,683,""
0,-inf,684,""
0,-inf,685,""
0,-inf,686,""
0,-inf,687,""
0,-inf,688,""
0,-inf,689,""
0,-inf,690,""
0,-inf,691,""
0,-inf,692,""
0,-inf,693,""
0,-inf,694,""
0,-inf,695,""
0,-inf,696,""
0,-inf,697,""
0,-inf,698,""
0,-inf,699,""
0,-inf,700,""
0,-inf,701,""
0,-inf,702,""
0,-inf,703,""
0,-inf,704,""
0,-inf,705,""
0,-inf,706,""
0,-inf,707,""
0,-inf,708,""
0,-inf,709,""
0,-inf,710,""
0,-inf,711,""
0,-inf,712,""
0,-inf,713,""
0,-inf,714,""
0,-inf,715,""
0,-inf,716,""
0,-inf,717,""
0,-inf,718,""
0,-inf,719,""
0,-inf,720,""
0,-inf,721,""
0,-inf,722,""
0,-inf,723,""
0,-inf,724,""
0,-inf,725,""
0,-inf,726,""
0,-inf,727,""
0,-inf,728,""
0,-inf,729,""
0,-inf,730,""
0,-inf,731,""
0,-inf,732,""
0,-inf,733,""
0,-inf,734,""
0,-inf,735,""
0,-inf,736,""
0,-inf,737,""
0,-inf,738,""
0,-inf,739,""
0,-inf,740,""
0,-inf,741,""
0,-inf,742,""
0,-inf,743,""
0,-inf,744,""
0,-inf,745,""
0,-inf,746,""
0,-inf,747,""
0,-inf,748,""
0,-inf,749,""
0,-inf,750,""
0,-inf,751,""
0,-inf,752,""
0,-inf,753,""
0,-inf,754,""
0,-inf,755,""
0,-inf,756,""
0,-inf,757,""
0,-inf,758,""
0,-inf,759,""
0,-inf,760,""
0,-inf,761,""
0,-inf,762,""
0,-inf,763,""
0,-inf,764,""
0,-inf,765,""
0,-inf,766,""
0,-inf,767,""
0,-inf,768,""
0,-inf,769,""
0,-inf,770,""
0,-inf,771,""
0,-inf,772,""
0,-inf,773,""
0,-inf,774,""
0,-inf,775,""
0,-inf,776,""
0,-inf,777,""
0,-inf,778,""
0,-inf,779,""
0,-inf,780,""
0,-inf,781,""
0,-inf,782,""
0,-inf,783,""
0,-inf,784,""
0,-inf,785,""
0,-inf,786,""
0,-inf,787,""
0,-inf,788,""
0,-inf,789,""
0,-inf,790,""
0,-inf,791,""
0,-inf,792,""
0,-inf,793,""
0,-inf,794,""
0,-inf,795,""
0,-inf,796,""
0,-inf,797,""
0,-inf,798,""
0,-inf,799,""
0,-inf,800,""
0,-inf,801,""
0,-inf,802,""
0,-inf,803,""
0,-inf,804,""
0,-inf,805,""
0,-inf,806,""
0,-inf,807,""
0,-inf,808,""
0,-inf,809,""
0,-inf,810,""
0,-inf,811,""
0,-inf,812,""
0,-inf,813,""
0,-inf,814,""
0,-inf,815,""
0,-inf,816,""
0,-inf,817,""
0,-inf,818,""
0,-inf,819,""
0,-inf,820,""
0,-inf,821,""
0,-inf,822,""
0,-inf,823,""
0,-inf,824,""
0,-inf,825,""
0,-inf,826,""
0,-inf,827,""
0,-inf,828,""
0,-inf,829,""
0,-inf,830,""
0,-inf,831,""
0,-inf,832,""
0,-inf,833,""
0,-inf,834,""
0,-inf,835,""
0,-inf,836,""
0,-inf,837,""
0,-inf,838,""
0,-inf,839,""
0,-inf,840,""
0,-inf,841,""
0,-inf,842,""
0,-inf,843,""
0,-inf,844,""
0,-inf,845,""
0,-inf,846,""
0,-inf,847,""
0,-inf,848,""
0,-inf,849,""
0,-inf,850,""
0,-inf,851,""
0,-inf,852,""
0,-inf,853,""
0,-inf,854,""
0,-inf,855,""
0,-inf,856,""
0,-inf,857,""
0,-inf,858,""
0,-inf,859,""
0,-inf,860,""
0,-inf,861,""
0,-inf,862,""
0,-inf,863,""
0,-inf,864,""
0,-inf,865,""
0,-inf,866,""
0,-inf,867,""
0,-inf,868,""
0,-inf,869,""
0,-inf,870,""
0.202699,5.56695,871,""
0,-inf,872,""
0,-inf,873,""
0,-inf,874,""
0,-inf,875,""
0,-inf,876,""
0.147985,7.07894,877,""
0,-inf,878,""
0.199025,6.25989,879,""
0.20586,5.70561,880,""
0.257426,6.89061,881,""
0.298483,6.79641,882,""
0.674629,7.04218,883,""
0.136618,5.23742,884,""
0.13428,7.10307,885,""
0.395444,7.23038,886,""
0.106951,5.11416,887,""
0.236939,7.13411,888,""
0.176427,6.41414,889,""
0.192045,5.12893,890,""
0.164512,4.55479,891,""
0.214112,5.72455,892,""
0.130664,4.5414,893,""
0.245337,5.97757,894,""
0.117892,5.10834,895,""
0.151688,5.95039,896,""
0.041284,4.65287,897,""
0.0802995,4.99417,898,""
0.146678,6.22366,899,""
0.150714,5.89968,900,""
0.129742,5.92836,901,""
0.310158,6.36761,902,""
0.171994,5.5611,903,""
0.220219,5.63882,904,""
0.284136,5.96201,905,""
0.240076,6.05892,906,""
0.0891931,5.47288,907,""
0.139773,4.75327,908,""
0.0765146,4.69575,909,""
0.124383,3.5269,910,""
0,-inf,911,""
0.104164,6.40729,912,""
0.493846,7.2814,913,""
0.21613,7.37785,914,""
0.133533,6.64242,915,""
0.39321,7.01402,916,""
0.16099,6.18132,917,""
0.0941386,6.34976,918,""
0.115967,6.79269,919,""
0.262523,6.99675,920,""
0.0158278,3.13228,921,""
0.101271,6.32918,922,""
0.153472,4.9089,923,""
0.0622789,3.72667,924,""
0.269469,6.64952,925,""
0.0497928,2.53826,926,""
0.159357,6.1616,927,""
0.0698429,3.60765,928,""
0.2271,6.94947,929,""
0.150084,6.7483,930,""
0.155257,5.90191,931,""
0.226499,6.39428,932,""
0.217116,7.04271,933,""
0.121339,6.67009,934,""
0.209231,6.68361,935,""
0.0871345,4.79403,936,""
0.218387,6.48281,937,""
0.220767,5.72583,938,""
0.0537701,5.32834,939,""
0.139896,5.58703,940,""
0.0545458,2.61037,941,""
0.109074,5.10861,942,""
0.287892,4.98009,943,""
0.157397,5.56903,944,""
0.101965,6.29883,945,""
0.0235376,2.12098,946,""
0.270839,5.95507,947,""
0.202851,6.82268,948,""
0.298984,7.4163,949,""
0.518724,7.54925,950,""
0.325449,7.85749,951,""
0.380193,7.83063,952,""
0,-inf,953,""
0.211057,7.36521,954,""
0,-inf,955,""
0.231293,7.44105,956,""
0,-inf,957,""
0,-inf,958,""
0,-inf,959,""
0,-inf,960,""
0,-inf,961,""
0.148498,6.72758,962,""
0.247424,6.36077,963,""
0,-inf,964,""
0,-inf,965,""
0.134431,5.53506,966,""
0.0826031,4.30408,967,""
0.100956,4.10715,968,""
0.127071,5.17565,969,""
0.0385256,2.79884,970,""
0.103231,4.08783,971,""
0.200157,5.76689,972,""
0,-inf,973,""
0.15125,6.13857,974,""
0.172957,6.36415,975,""
0.184854,5.24871,976,""
0.217892,6.00832,977,""
0,-inf,978,""
0,-inf,979,""
0.0514957,3.65901,980,""
0.0355688,2.68231,981,""
0.202116,6.36499,982,""
0,-inf,983,""
0,-inf,984,""
0,-inf,985,""
0,-inf,986,""
0,-inf,987,""
0,-inf,988,""
0,-inf,989,""
0.0952525,5.85604,990,""
0.140333,6.33098,991,""
0.0611883,5.13924,992,""
0.118201,4.67957,993,""
0.0664837,5.51426,994,""
0.0919341,6.43258,995,""
0.0840436,5.91682,996,""
0,-inf,997,""
0,-inf,998,""
0.0682099,6.72295,999,""
0.240549,7.61725,1000,""
0.257875,7.15369,1001,""
0.411056,7.25875,1002,""
0.288026,7.39522,1003,""
0.0988683,6.62405,1004,""
0,-inf,1005,""
0.121531,6.85604,1006,""
0.27698,7.52483,1007,""
0,-inf,1008,""
0.101154,5.74126,1009,""
0.103213,6.65496,1010,""
0.0613166,4.27331,1011,""
0,-inf,1012,""
0.185793,6.78425,1013,""
0.100641,6.08702,1014,""
0.11392,6.59925,1015,""
0.103528,4.89114,1016,""
0.108141,6.58872,1017,""
0.196582,6.76619,1018,""
0,-inf,1019,""
0.217303,6.67096,1020,""
0.170583,6.79236,1021,""
0.180661,6.98406,1022,""
0.0554264,3.84376,1023,""
0.0918525,7.57258,1024,""
0.0388055,1.77748,1025,""
0,-inf,1026,""
0,-inf,1027,""
0,-inf,1028,""
0,-inf,1029,""
0.108917,7.17802,1030,""
0.0200093,2.67316,1031,""
0,-inf,1032,""
0,-inf,1033,""
0,-inf,1034,""
0,-inf,1035,""
0,-inf,1036,""
0,-inf,1037,""
0,-inf,1038,""
0,-inf,1039,""
0,-inf,1040,""
0,-inf,1041,""
0,-inf,1042,""
0,-inf,1043,""
0,-inf,1044,""
0,-inf,1045,""
0,-inf,1046,""
0,-inf,1047,""
0,-inf,1048,""
0,-inf,1049,""
0,-inf,1050,""
0,-inf,1051,""
0,-inf,1052,""
0,-inf,1053,""
0,-inf,1054,""
0,-inf,1055,""
0,-inf,1056,""
0,-inf,1057,""
0,-inf,1058,""
0.118889,3.55739,1059,""
0,-inf,1060,""
0,-inf,1061,""
0.195468,7.51204,1062,""
0.0831163,4.95532,1063,""
0.284708,8.18547,1064,""
0.231404,7.33294,1065,""
0.24687,7.55045,1066,""
0.188079,6.79219,1067,""
0.0959931,6.09763,1068,""
0.199095,7.16579,1069,""
0.341977,6.57127,1070,""
0.196955,6.42449,1071,""
0.247856,6.6182,1072,""
0.132215,5.7421,1073,""
0.127625,6.06411,1074,""
0.228313,6.36563,1075,""
0.180258,6.5454,1076,""
0.108532,5.66185,1077,""
0,-inf,1078,""
0,-inf,1079,""
0,-inf,1080,""
0,-inf,1081,""
0,-inf,1082,""
0,-inf,1083,""
0,-inf,1084,""
0,-inf,1085,""
0,-inf,1086,""
0,-inf,1087,""
0,-inf,1088,""
0,-inf,1089,""
0,-inf,1090,""
0,-inf,1091,""
0,-inf,1092,""
0,-inf,1093,""
0,-inf,1094,""
0,-inf,1095,""
0,-inf,1096,""
0,-inf,1097,""
0,-inf,1098,""
0,-inf,1099,""
0,-inf,1100,""
0,-inf,1101,""
0,-inf,1102,""
0,-inf,1103,""
0,-inf,1104,""
0,-inf,1105,""
0,-inf,1106,""
0,-inf,1107,""
0,-inf,1108,""
0,-inf,1109,""
0,-inf,1110,""
0,-inf,1111,""
0,-inf,1112,""
0,-inf,1113,""
0,-inf,1114,""
0,-inf,1115,""
0,-inf,1116,""
0,-inf,1117,""
0,-inf,1118,""
0,-inf,1119,""
0,-inf,1120,""
0,-inf,1121,""
0,-inf,1122,""
0,-inf,1123,""
0,-inf,1124,""
0,-inf,1125,""
0,-inf,1126,""
0,-inf,1127,""
0,-inf,1128,""
0,-inf,1129,""
0,-inf,1130,""
0,-inf,1131,""
0,-inf,1132,""
0,-inf,1133,""
0,-inf,1134,""
0,-inf,1135,""
0,-inf,1136,""
0,-inf,1137,""
0,-inf,1138,""
0,-inf,1139,""
0,-inf,1140,""
0,-inf,1141,""
0,-inf,1142,""
0,-inf,1143,""
0,-inf,1144,""
0,-inf,1145,""
0,-inf,1146,""
0,-inf,1147,""
0,-inf,1148,""
0,-inf,1149,""
0,-inf,1150,""
0,-inf,1151,""
0,-inf,1152,""
0,-inf,1153,""
0,-inf,1154,""
0,-inf,1155,""
0,-inf,1156,""
0,-inf,1157,""
0,-inf,1158,""
0,-inf,1159,""
0,-inf,1160,""
0,-inf,1161,""
0,-inf,1162,""
0,-inf,1163,""
0,-inf,1164,""
0,-inf,1165,""
0,-inf,1166,""
0,-inf,1167,""
0,-inf,1168,""
0,-inf,1169,""
0,-inf,1170,""
0,-inf,1171,""
0,-inf,1172,""
0,-inf,1173,""
0,-inf,1174,""
0,-inf,1175,""
0,-inf,1176,""
0,-inf,1177,""
0,-inf,1178,""
0,-inf,1179,""
0,-inf,1180,""
0,-inf,1181,""
0,-inf,1182,""
0,-inf,1183,""
0,-inf,1184,""
0,-inf,1185,""
0,-inf,1186,""
0,-inf,1187,""
0,-inf,1188,""
0,-inf,1189,""
0,-inf,1190,""
0,-inf,1191,""
0,-inf,1192,""
0,-inf,1193,""
0,-inf,1194,""
0,-inf,1195,""
0,-inf,1196,""
0,-inf,1197,""
0,-inf,1198,""
0,-inf,1199,""
0,-inf,1200,""
0,-inf,1201,""
0,-inf,1202,""
0,-inf,1203,""
0,-inf,1204,""
0,-inf,1205,""
0,-inf,1206,""
0,-inf,1207,""
0,-inf,1208,""
0,-inf,1209,""
0,-inf,1210,""
0,-inf,1211,""
0,-inf,1212,""
0,-inf,1213,""
0,-inf,1214,""
0,-inf,1215,""
0,-inf,1216,""
0,-inf,1217,""
0,-inf,1218,""
0,-inf,1219,""
0,-inf,1220,""
0,-inf,1221,""
0,-inf,1222,""
0,-inf,1223,""
0,-inf,1224,""
0,-inf,1225,""
0,-inf,1226,""
0,-inf,1227,""
0,-inf,1228,""
0,-inf,1229,""
0,-inf,1230,""
0,-inf,1231,""
0,-inf,1232,""
0,-inf,1233,""
0,-inf,1234,""
0,-inf,1235,""
0,-inf,1236,""
0,-inf,1237,""
0,-inf,1238,""
0,-inf,1239,""
0,-inf,1240,""
0,-inf,1241,""
0,-inf,1242,""
0,-inf,1243,""
0,-inf,1244,""
0,-inf,1245,""
0,-inf,1246,""
0,-inf,1247,""
0,-inf,1248,""
0,-inf,1249,""
0,-inf,1250,""
0,-inf,1251,""
0,-inf,1252,""
0,-inf,1253,""
0,-inf,1254,""
0,-inf,1255,""
0,-inf,1256,""
0.13807,8.28086,1257,""
0,-inf,1258,""
0,-inf,1259,""
0,-inf,1260,""
0,-inf,1261,""
0,-inf,1262,""
0,-inf,1263,""
0,-inf,1264,""
0,-inf,1265,""
0,-inf,1266,""
0,-inf,1267,""
0,-inf,1268,""
0,-inf,1269,""
0,-inf,1270,""
0,-inf,1271,""
0,-inf,1272,""
0,-inf,1273,""
0,-inf,1274,""
0,-inf,1275,""
0,-inf,1276,""
0,-inf,1277,""
0,-inf,1278,""
0,-inf,1279,""
0,-inf,1280,""
0,-inf,1281,""
0,-inf,1282,""
0,-inf,1283,""
0,-inf,1284,""
0,-inf,1285,""
0,-inf,1286,""
0,-inf,1287,""
0,-inf,1288,""
0,-inf,1289,""
0,-inf,1290,""
0,-inf,1291,""
0,-inf,1292,""
0.0469818,4.98909,1293,""
0,-inf,1294,""
0.0663962,3.05895,1295,""
0,-inf,1296,""
0,-inf,1297,""
0,-inf,1298,""
0.138204,7.0043,1299,""
